Unnamed: 0,0,raw_text,clean_text,pos_count,neg_count,score,sentiment_label,finbert_sentiment_label,neg,neu,pos,compound,vader_sentiment_label
433,<p>Gold raced to log a record high in early Asia hours trading on Tuesday</p>,<p>Gold raced to log a record high in early Asia hours trading on Tuesday</p>,gold rac log record high ear asia hour tuesday,0.0,0.0,0.0,neutral,negative,0.0,1.0,0.0,0.0,neutral
434,"<p>Harsh Gahlaut of FinEdge believess from the next quarter onwards, the trend is likely to shift towards earnings upgrades rather than downgrades.</p>","<p>Harsh Gahlaut of FinEdge believess from the next quarter onwards, the trend is likely to shift towards earnings upgrades rather than downgrades.</p>",harsh gahlaut finedge believes next quarter onward trend like shift toward earning upgrad rather downgrad,0.0,0.0,0.0,neutral,negative,0.158,0.707,0.136,-0.1027,negative
435,"<p>Among sectors, energy, oil &amp; gas, pharma, telecom, consumer durables rose 0.3-2%. BSE Midcap index added 0.4% and smallcap index was ended marginally lower. Jio Financial, Bharti Airtel, Eternal, Eicher Motors, HCL Technologies were among major gainers on the Nifty, while losers included Trent, Tata Motors, Axis Bank, Tata Consumer and HUL.</p>","<p>Among sectors, energy, oil &amp; gas, pharma, telecom, consumer durables rose 0.3-2%. BSE Midcap index added 0.4% and smallcap index was ended marginally lower. Jio Financial, Bharti Airtel, Eternal, Eicher Motors, HCL Technologies were among major gainers on the Nifty, while losers included Trent, Tata Motors, Axis Bank, Tata Consumer and HUL.</p>",among sector energy oil amp gas pharma telecom consumer durabl bse midcap index add smallcap index end marginal lower jio financial bharti airtel eternal eicher motor hcl technologi among major gainer loser includ trent tata motor axi bank tata consumer hul,0.0,0.0,0.0,neutral,negative,0.123,0.832,0.046,-0.5423,negative
436,"<p>The Nifty 50 is likely to face a hurdle at 25,200–25,250, followed by 25,400–25,450 being key resistance. However, the support is placed at 25,000–24,900, experts said.</p>","<p>The Nifty 50 is likely to face a hurdle at 25,200–25,250, followed by 25,400–25,450 being key resistance. However, the support is placed at 25,000–24,900, experts said.</p>",like face hurdle follow key resistance however support plac expert,0.0,0.0,0.0,neutral,positive,0.0,0.606,0.394,0.6369,positive
437,"<p>If the Nifty 50 manages to defend the 25,000 mark, which is the immediate support, then the levels to watch in the short term are 25,100 and 25,250. However, on the lower side, 24,900 is expected to be a crucial support, according to experts.</p>","<p>If the Nifty 50 manages to defend the 25,000 mark, which is the immediate support, then the levels to watch in the short term are 25,100 and 25,250. However, on the lower side, 24,900 is expected to be a crucial support, according to experts.</p>",manag defend mark immediate support level watch short term however lower side expect crucial support accord expert,0.0,0.0,0.0,neutral,negative,0.102,0.648,0.25,0.4939,positive
438,"<p>Weekly options data suggested that the Nifty 50 may face a hurdle at the 25,200-25,500 range, with support at 24,900.</p>","<p>Weekly options data suggested that the Nifty 50 may face a hurdle at the 25,200-25,500 range, with support at 24,900.</p>",week option data suggest face hurdle range support,0.0,0.0,0.0,neutral,neutral,0.0,0.722,0.278,0.4019,positive
439,"<p>Nearly 200 stocks touched their 52-week high on the BSE, including KIOCL, Fortis Healthcare, Nykaa, Poonawalla Fincorp, Bank of Baroda, Muthoot Finance, Canara Bank, Hindustan Copper, Indian Bank, Aditya Birla Capital, Nippon Life India Asset Management, L&amp;T Finance, among others.</p>","<p>Nearly 200 stocks touched their 52-week high on the BSE, including KIOCL, Fortis Healthcare, Nykaa, Poonawalla Fincorp, Bank of Baroda, Muthoot Finance, Canara Bank, Hindustan Copper, Indian Bank, Aditya Birla Capital, Nippon Life India Asset Management, L&amp;T Finance, among others.</p>",near stock touch high bse includ kiocl forti healthcare nykaa poonawalla fincorp bank baroda muthoot finance canara bank hindustan copper indian bank aditya birla capital nippon life india asset management amp finance among other,0.0,0.0,0.0,neutral,negative,0.0,0.93,0.07,0.3612,positive
440,"<p>In the broader market, the Nifty Smallcap100 rose 0.4 percent, extending gains for a fourth straight session.</p>","<p>In the broader market, the Nifty Smallcap100 rose 0.4 percent, extending gains for a fourth straight session.</p>",broader smallcap extend fourth straight,0.0,0.0,0.0,neutral,negative,0.0,0.455,0.545,0.3818,positive
441,"<p>Sensex, Nifty traded higher on strong buying in bank stocks and positive global cues.</p>","<p>Sensex, Nifty traded higher on strong buying in bank stocks and positive global cues.</p>",sensex trad higher strong buy bank stock positive global cue,2.0,0.0,0.6324555320336759,positive,negative,0.0,0.537,0.463,0.7845,positive
442,"<p>Indian markets continued their winning streak for a third session on October 6, driven by financials and positive Q2 updates. Investors shifted focus to two major IPOs — Tata Capital and LG Electronics India — even as attention turns to TCS results kicking off this week.</p>","<p>Indian markets continued their winning streak for a third session on October 6, driven by financials and positive Q2 updates. Investors shifted focus to two major IPOs — Tata Capital and LG Electronics India — even as attention turns to TCS results kicking off this week.</p>",indian market continu winn streak third october driven financial positive updat investor shift focu two major ipo tata capital electronic india even attention turn tcs result kick,1.0,0.0,0.19245008972987526,positive,negative,0.0,0.878,0.122,0.5574,positive
443,"<p>Biggest Nifty gainers were Max Healthcare, Shriram Finance, Apollo Hospitals, TCS, Tech Mahindra, while losers included Tata Steel, Adani Ports, Power Grid Corp, ITC and NTPC. Among sectors, IT index rose 2 percent, healthcare index rose 1 percent, private bank index up 1.2 percent, oil &amp; gas index up 0.7 percent and PSU Bank index was up 0.4 percent, while metal, media, FMCG, down 0.3-0.9 percent. The BSE midcap index rose 0.7 percent, while smallcap index ended marginally lower.</p>","<p>Biggest Nifty gainers were Max Healthcare, Shriram Finance, Apollo Hospitals, TCS, Tech Mahindra, while losers included Tata Steel, Adani Ports, Power Grid Corp, ITC and NTPC. Among sectors, IT index rose 2 percent, healthcare index rose 1 percent, private bank index up 1.2 percent, oil &amp; gas index up 0.7 percent and PSU Bank index was up 0.4 percent, while metal, media, FMCG, down 0.3-0.9 percent. The BSE midcap index rose 0.7 percent, while smallcap index ended marginally lower.</p>",biggest gainer max healthcare shriram finance apollo hospital tcs tech mahindra loser includ tata steel adani port power grid corp itc ntpc among sector index healthcare index private bank index oil amp gas index psu bank index metal media fmcg bse midcap index smallcap index end marginal lower,0.0,0.0,0.0,neutral,negative,0.109,0.891,0.0,-0.6808,negative
444,"<p>Gold surged past $3,900 an ounce for the first time in early Asian trade on Monday, as safe-haven demand from a US government shutdown added to the momentum from expectations of more Federal Reserve rate cuts.</p>","<p>Gold surged past $3,900 an ounce for the first time in early Asian trade on Monday, as safe-haven demand from a US government shutdown added to the momentum from expectations of more Federal Reserve rate cuts.</p>",gold surg past ounce first time ear asian monday safe demand government shutdown add momentum expectation federal reserve rate cut,0.0,0.0,0.0,neutral,negative,0.153,0.723,0.123,0.0772,positive
445,<p>Abhishek Banerjee of Lotusdew Wealth is quite bullish on formalization of economy which can be seen as increased GST collection even after GST tax cuts as well as increasing EPFO contributions.</p>,<p>Abhishek Banerjee of Lotusdew Wealth is quite bullish on formalization of economy which can be seen as increased GST collection even after GST tax cuts as well as increasing EPFO contributions.</p>,abhishek banerjee lotusdew wealth quite bullish formalization economy seen increas gst collection even gst tax cut well increas epfo contribution,1.0,0.0,0.22360679774997896,positive,negative,0.086,0.697,0.217,0.4939,positive
446,"<p>For further upward movement, the Nifty 50 needs to reclaim and sustain above 25,000 for a potential move toward 25,100–25,200. However, until then, consolidation may be seen, with immediate support at 24,750, followed by 24,600 as crucial support.</p>","<p>For further upward movement, the Nifty 50 needs to reclaim and sustain above 25,000 for a potential move toward 25,100–25,200. However, until then, consolidation may be seen, with immediate support at 24,750, followed by 24,600 as crucial support.</p>",upward movement need reclaim sustain potential move toward however consolidation seen immediate support follow crucial support,0.0,0.0,0.0,neutral,negative,0.0,0.722,0.278,0.6597,positive
447,"<p>The 25,000 level is expected to be a crucial hurdle for any further uptrend toward 25,100–25,250 in the Nifty 50. Until then, consolidation and rangebound trading may persist, with support at 24,600, experts said.</p>","<p>The 25,000 level is expected to be a crucial hurdle for any further uptrend toward 25,100–25,250 in the Nifty 50. Until then, consolidation and rangebound trading may persist, with support at 24,600, experts said.</p>",level expect crucial hurdle uptrend toward consolidation rangebound persist support expert,0.0,0.0,0.0,neutral,negative,0.0,0.787,0.213,0.4019,positive
448,<p>The quarterly earnings season for Q2FY26 is set to kick off by the IT leader Tata Consultancy Services next week on October 9</p>,<p>The quarterly earnings season for Q2FY26 is set to kick off by the IT leader Tata Consultancy Services next week on October 9</p>,quarter earning season set kick leader tata consultancy servic next october,0.0,0.0,0.0,neutral,positive,0.0,1.0,0.0,0.0,neutral
449,"<p>The delay in the India-US trade deal presents significant threats to Indian equity markets that could potentially undermine the anticipated earnings recovery, Robin Arya of GoalFi said.</p>","<p>The delay in the India-US trade deal presents significant threats to Indian equity markets that could potentially undermine the anticipated earnings recovery, Robin Arya of GoalFi said.</p>",delay india deal present significant threat indian equity market potential undermine anticipat earning recovery robin arya goalfi,0.0,0.0,0.0,neutral,neutral,0.348,0.573,0.079,-0.7269,negative
